1710763216,1225,Redmond,47.673,-122.091,4.099,4.499,4.269
1710763216,8,Kirkland,47.681,-122.181,4.099,4.499,
1710763216,110,Issaquah,47.551,-122.052,4.199,4.599,
1710763216,1,Seattle,47.565,-122.331,4.099,4.499,
1710763216,747,Woodinville,47.78,-122.148,3.999,4.499,4.239
1710763216,6,Tukwila,47.446,-122.248,3.949,4.399,4.399
1710763216,106,Aurora Village,47.775,-122.344,3.999,4.499,
1710763216,1190,Lynnwood,47.834,-122.273,3.999,4.499,4.499
1710763216,115,Lynnwood Business Center,47.826,-122.31,3.999,4.499,
1710763216,1029,Covington WA,47.355,-122.121,4.069,4.599,
1710763216,114,Everett WA,47.904,-122.21,3.999,4.399,
1710763216,61,Federal Way,47.287,-122.31,3.799,4.199,
1710763216,1588,Lake Stevens,47.975,-122.105,4.099,4.499,
1710763216,13,Silverdale,47.657,-122.68,3.799,3.999,4.099
1710763216,624,Gig Harbor,47.358,-122.604,3.999,4.399,
1710763216,1278,Bonney Lake,47.167,-122.159,3.999,4.399,4.059
1710763216,95,Tacoma,47.225,-122.468,3.899,4.299,
1710763216,660,Puyallup,47.156,-122.309,3.959,4.359,
1710763216,642,Marysville WA,48.148,-122.191,3.829,4.399,
1710763216,740,Lacey,47.059,-122.761,3.999,4.399,4.599
1710763216,639,Sequim,48.077,-123.126,3.999,4.299,
1710763216,64,Tumwater,46.997,-122.916,3.959,4.399,
1710763216,662,Burlington WA,48.454,-122.338,3.829,4.159,
1710763216,1216,Bellingham,48.792,-122.514,3.799,4.399,3.699
1710763216,112,Wenatchee,47.401,-120.281,4.029,4.499,
1710763216,1013,Union Gap,46.563,-120.5,3.859,4.199,
1710763216,1059,Warrenton,46.147,-123.914,3.739,4.039,
1710763216,772,Vancouver WA,45.685,-122.605,3.999,4.399,4.099
1710763216,1086,E Vancouver WA,45.622,-122.473,3.999,4.399,
1710763216,2,Portland,45.559,-122.524,3.799,4.049,3.999
1710763216,692,Hillsboro,45.536,-122.935,3.779,4.139,
1710763216,9,Aloha,45.509,-122.842,3.779,4.139,
1710763216,97,Clackamas,45.428,-122.574,3.699,4.099,
1710763216,111,Tigard,45.435,-122.758,3.799,4.099,
1710763216,766,Wilsonville,45.333,-122.764,3.799,4.199,
1710763216,486,Kennewick,46.226,-119.235,3.869,4.289,
1710763216,1492,Salem,44.884,-123.007,3.699,4.039,
1710763216,682,Albany,44.638,-123.066,3.699,4.099,
1710763216,1298,N Spokane,47.766,-117.383,3.649,4.149,4.129
1710763216,670,Spokane,47.658,-117.333,3.639,4.059,
1710763216,17,Eugene,44.089,-123.065,3.699,4.099,
1710763216,773,Coeur D' Alene,47.709,-116.783,3.299,3.749,3.539
1710763216,103,Clarkston,46.423,-117.042,3.259,3.789,3.739
1710763216,1073,Roseburg,43.26,-123.35,3.699,4.099,
1710763216,745,Kalispell,48.234,-114.333,3.379,3.999,
1710763216,1287,Central Point,42.375,-122.887,3.769,4.199,3.859
1710763216,67,Missoula,46.895,-114.038,3.439,3.749,
1710763216,734,Nampa,43.615,-116.59,3.239,3.639,
1710763216,1343,Meridian,43.661,-116.436,3.239,3.639,
1710763216,761,Boise,43.586,-116.276,3.239,3.639,
1710763219,1660,Newark,37.526,-121.999,4.599,4.899,
1710763219,778,Fremont,37.502,-121.973,4.599,4.899,
1710763219,1061,Hayward,37.615,-122.09,4.399,4.699,
1710763219,423,Sunnyvale,37.372,-121.995,4.279,4.579,
1710763219,1042,Redwood City,37.479,-122.216,4.499,4.799,
1710763219,129,Santa Clara,37.357,-121.939,4.399,4.759,
1710763219,1004,NE San Jose,37.39,-121.884,4.339,4.699,
1710763219,823,Hayward Business Center,37.668,-122.103,4.359,4.659,
1710763219,148,San Jose,37.31,-121.851,4.339,4.599,
1710763219,118,San Leandro,37.72,-122.182,4.379,4.759,
1710763219,146,Livermore,37.703,-121.812,4.559,4.879,
1710763219,21,Danville,37.782,-121.973,4.559,4.959,
1710763219,422,S San Francisco,37.642,-122.401,4.599,4.899,
1710763219,1267,Great Oaks,37.244,-121.786,4.399,4.699,
1710763219,475,El Camino,37.665,-122.448,4.599,4.899,
1710763219,482,Richmond CA,37.898,-122.321,4.559,4.899,
1710763219,663,Concord,37.958,-122.033,4.399,4.799,
1710763219,658,Tracy,37.751,-121.475,4.279,4.779,
1710763219,149,Santa Cruz,36.985,-122.033,4.499,4.799,5.199
1710763219,1002,Antioch,38.009,-121.836,4.459,4.759,
1710763219,760,Gilroy,37.008,-121.556,4.599,4.799,
1710763219,132,Vallejo,38.133,-122.214,4.259,4.559,
1710763219,1031,Manteca,37.785,-121.26,4.359,4.699,
1710763219,453,Fairfield,38.215,-122.145,4.259,4.559,
1710763219,38,Stockton,38.019,-121.292,4.399,4.799,
1710763219,661,Modesto,37.702,-121.067,4.499,4.799,
1710763219,694,Vacaville,38.351,-121.98,4.499,4.699,
1710763219,1091,Lodi,38.1,-121.264,4.459,4.759,
1710763219,131,Sand City,36.617,-121.845,4.529,4.899,
1710763219,782,Turlock,37.519,-120.888,4.299,4.799,
1710763219,659,Rohnert Park,38.353,-122.717,4.699,4.999,4.999
1710763219,1274,Elk Grove,38.406,-121.414,4.339,4.649,4.849
1710763219,41,Santa Rosa,38.42,-122.712,4.699,4.999,
1710763219,464,Sacramento,38.468,-121.414,4.339,4.699,
1710763219,471,Cal Expo (Sacramento),38.597,-121.453,4.459,4.759,
1710763219,1003,Woodland,38.672,-121.723,4.499,4.899,
