1689944418,1225,Redmond,47.673,-122.091,4.749,5.059,4.829
1689944418,8,Kirkland,47.681,-122.181,4.749,5.059,
1689944418,110,Issaquah,47.551,-122.052,4.699,5.199,
1689944418,1,Seattle,47.565,-122.331,4.759,5.099,
1689944418,747,Woodinville,47.78,-122.148,4.759,5.099,4.799
1689944418,6,Tukwila,47.446,-122.248,4.559,4.879,4.599
1689944418,106,Aurora Village,47.775,-122.344,4.799,5.099,
1689944418,1190,Lynnwood,47.834,-122.273,4.699,5.059,4.799
1689944418,115,Lynnwood Business Center,47.826,-122.31,4.699,5.059,
1689944418,1029,Covington WA,47.355,-122.121,4.499,4.879,
1689944418,114,Everett WA,47.904,-122.21,4.699,5.059,
1689944418,61,Federal Way,47.287,-122.31,4.099,4.499,
1689944418,1588,Lake Stevens,47.975,-122.105,4.699,4.999,
1689944418,13,Silverdale,47.657,-122.68,4.439,4.959,4.599
1689944418,624,Gig Harbor,47.358,-122.604,4.599,4.999,
1689944418,1278,Bonney Lake,47.167,-122.159,4.599,4.959,4.859
1689944418,95,Tacoma,47.225,-122.468,4.399,4.799,
1689944418,660,Puyallup,47.156,-122.309,4.499,4.899,
1689944418,642,Marysville WA,48.148,-122.191,4.459,4.799,
1689944418,740,Lacey,47.059,-122.761,4.699,4.999,4.759
1689944418,639,Sequim,48.077,-123.126,4.699,5.159,
1689944418,64,Tumwater,46.997,-122.916,4.699,4.999,
1689944418,662,Burlington WA,48.454,-122.338,4.499,4.899,
1689944418,1216,Bellingham,48.792,-122.514,4.379,4.799,4.199
1689944418,112,Wenatchee,47.401,-120.281,4.499,4.999,
1689944418,1013,Union Gap,46.563,-120.5,4.159,4.699,
1689944418,1059,Warrenton,46.147,-123.914,4.399,4.739,
1689944418,772,Vancouver WA,45.685,-122.605,4.399,4.799,4.299
1689944418,1086,E Vancouver WA,45.622,-122.473,4.399,4.869,
1689944418,2,Portland,45.559,-122.524,4.499,4.799,4.099
1689944418,692,Hillsboro,45.536,-122.935,4.449,4.769,
1689944418,9,Aloha,45.509,-122.842,4.449,4.769,
1689944418,97,Clackamas,45.428,-122.574,4.299,4.669,
1689944418,111,Tigard,45.435,-122.758,4.359,4.759,
1689944418,766,Wilsonville,45.333,-122.764,4.459,4.769,
1689944418,486,Kennewick,46.226,-119.235,4.769,5.069,
1689944418,1492,Salem,44.884,-123.007,3.999,4.399,
1689944418,682,Albany,44.638,-123.066,3.999,4.399,
1689944418,1298,N Spokane,47.766,-117.383,4.379,4.759,4.419
1689944418,670,Spokane,47.658,-117.333,4.379,4.779,
1689944418,17,Eugene,44.089,-123.065,4.299,4.699,
1689944418,773,Coeur D' Alene,47.709,-116.783,3.899,4.349,3.799
1689944418,103,Clarkston,46.423,-117.042,3.999,4.899,4.129
1689944418,1073,Roseburg,43.26,-123.35,4.199,4.669,
1689944418,745,Kalispell,48.234,-114.333,3.559,3.999,
1689944418,1287,Central Point,42.375,-122.887,4.359,4.699,4.099
1689944418,67,Missoula,46.895,-114.038,3.649,4.059,
1689944418,734,Nampa,43.615,-116.59,3.599,3.899,
1689944418,1343,Meridian,43.661,-116.436,3.699,4.059,
1689944418,761,Boise,43.586,-116.276,3.669,3.969,
1689944421,778,Fremont,37.502,-121.973,4.499,4.799,
1689944421,1061,Hayward,37.615,-122.09,4.299,4.599,
1689944421,423,Sunnyvale,37.372,-121.995,4.299,4.629,
1689944421,1042,Redwood City,37.479,-122.216,4.599,4.999,
1689944421,129,Santa Clara,37.357,-121.939,4.329,4.629,
1689944421,1004,NE San Jose,37.39,-121.884,4.439,4.739,
1689944421,823,Hayward Business Center,37.668,-122.103,4.259,4.599,
1689944421,148,San Jose,37.31,-121.851,4.399,4.699,
1689944421,118,San Leandro,37.72,-122.182,4.259,4.659,
1689944421,146,Livermore,37.703,-121.812,4.529,4.799,
1689944421,21,Danville,37.782,-121.973,4.599,4.899,
1689944421,422,S San Francisco,37.642,-122.401,4.599,4.899,
1689944421,1267,Great Oaks,37.244,-121.786,4.499,4.799,
1689944421,475,El Camino,37.665,-122.448,4.559,4.859,
1689944421,482,Richmond CA,37.898,-122.321,4.699,4.999,
1689944421,663,Concord,37.958,-122.033,4.299,4.699,
1689944421,658,Tracy,37.751,-121.475,4.259,4.659,
1689944421,149,Santa Cruz,36.985,-122.033,4.199,4.459,4.959
1689944421,1002,Antioch,38.009,-121.836,4.499,4.899,
1689944421,760,Gilroy,37.008,-121.556,4.599,4.899,
1689944421,132,Vallejo,38.133,-122.214,4.199,4.399,
1689944421,1031,Manteca,37.785,-121.26,4.259,4.659,
1689944421,453,Fairfield,38.215,-122.145,4.499,4.799,
1689944421,38,Stockton,38.019,-121.292,4.299,4.599,
1689944421,661,Modesto,37.702,-121.067,4.399,4.799,
1689944421,694,Vacaville,38.351,-121.98,4.599,4.899,
1689944421,1091,Lodi,38.1,-121.264,4.399,4.699,
1689944421,131,Sand City,36.617,-121.845,4.639,4.939,
